actor_id,gname,individual,claimed
727,National Independent Committee for Political Prisoners and Persecuted and Missing Persons,0,-9
728,Right-Wing Death Squad,0,-9
729,Student Revolutionary Front (FER),0,-9
730,Proletarian communist commandos,0,-9
731,Revolutionary Action Groups,0,-9
732,Afghans,0,-9
733,Territorial Anti-Fascist Patrols,0,-9
734,28 February Armed Group,0,-9
735,Liga Agraria Campesina,0,-9
736,Fighters of the People,0,-9
737,Anti-Fascist Territorial Group,0,-9
738,Action Directe,0,-9
739,Arab Youth Group (Militant),0,-9
740,Mali students,0,-9
741,Iparretarrak (IK),0,-9
742,Khmer Serei Guerrillas,0,-9
743,Quebec Separatists,0,-9
744,Iraqi Mujahideen,0,-9
745,Group Yuri Choukewitch,0,-9
746,Gunmen,0,-9
747,Communist Patrols for Counter Power,0,-9
748,Grupo Estrella,0,-9
749,Libyan Students,0,-9
750,Organizacion Democratica Nacionalista (ORDEN),0,-9
751,Communist Attack Units,0,-9
752,Armed People,0,-9
753,Amal,0,-9
754,Jamaica Labor Party,0,-9
755,Right Wing Vigilantes,0,-9
756,National Liberation Movement Party,0,-9
757,Territorial Armed Groups for Communism,0,-9
758,Self-Defense Against All Authority,0,-9
759,Right-Wing National Youth Front,0,-9
760,Armed Groups of Organised Proletariat,0,-9
761,Militant Zionist Resistance Movement,0,-9
762,Spanish Falange,0,-9
763,Anti-Communist Commando of the South,0,-9
764,Red June,0,-9
765,Kabul Government Agents,0,-9
766,Popular Forces of April 25,0,-9
767,Arab Liberation Army,0,-9
768,Guatemalan Communist Party,0,-9
769,Right-Wing Militants,0,-9
770,Commandos,0,-9
771,Comrades Organized in Partisan Nuclei,0,-9
772,Joint Palestinian leftist organization,0,-9
773,Israeli settlers,0,-9
774,Working People's Alliance (WPA),0,-9
775,Jordanian Masses Organization,0,-9
776,Autonomous Anti-Capitalist Commandos (CAA),0,-9
777,Bolivian Socialist Falange,0,-9
778,Workers of the Company,0,-9
779,Revolutionary Coordination of the Masses,0,-9
780,Communist Anti-Nuclear Front,0,-9
781,Secessionists,0,-9
782,Al-Da'wah Party,0,-9
783,Revolutionary Forces for the Liberation of Iraq,0,-9
784,Organization of Volunteers for the Puerto Rican Revolution,0,-9
785,Egyptian Revolutionary Organization,0,-9
786,Welsh Extremists,0,-9
787,Guardsmen of Islam,0,-9
788,Ex-Somoza National Guard,0,-9
789,Popular Anti-Communist Militias,0,-9
790,Somoza Sympathizers,0,-9
791,Anti-Communist Patriotic Front,0,-9
792,Iraqi extremists,0,-9
793,Revolutionary Committee for Counter Force,0,-9
794,Worldwide Organization of Native Taiwanese,0,-9
795,Somozists,0,-9
796,Organization for Purging the Majlis (Parliament),0,-9
797,Sham 'unite,0,-9
798,Committee for the Safeguard of the Islamic Revolution,0,-9
799,Fedayeen,0,-9
800,People's Revolutionary Union,0,-9
801,April 6th Liberation Movement,0,-9
802,Free Revolutionaries Movement-The Giants,0,-9
803,Patria Nueva (New Country),0,-9
804,Malaysian Communist Party,0,-9
805,Dev Yol,0,-9
806,Maximiliano Hernandez Martinez Brigade,0,-9
807,National Liberation Army (El Salvador),0,-9
808,Revolutionary Popular Left,0,-9
809,Armed Group for the Liberation of Guadeloupe (GLAG),0,-9
810,Democratic Revolutionary Front (FDR),0,-9
811,Bloque Anti-Guerrillero de Oriente (BAGO),0,-9
812,Wehrsportgruppe Hoffmann,0,-9
813,Forces of the Struggling Ranks,0,-9
814,Pro-Iraqi Terrorists,0,-9
815,White supremacists/nationalists,0,-9
816,Armenian Organization for Armed Struggle,0,-9
817,Revolutionary Nationalist Movement,0,-9
818,Abu Hassan,0,-9
819,Martyr Abu Ja'far Group,0,-9
820,Rightist supporters of Democratic Alliance,0,-9
821,Iraqi Strugglers' Movement,0,-9
822,Qaddafi loyalists,1,0
823,Lorenzo Zelaya Revolutionary Front (LZRF),0,-9
824,Tyrol Separatists,0,-9
825,October Third Movement,0,-9
826,Revolutionary Fighting Group 80,0,-9
827,Youths,0,-9
828,International Movement of the Prolitariat,0,-9
829,Ukrainian Liberation Front,0,-9
830,Italian Combatents for Alto Adige,0,-9
831,Extreme Right Commando Brigade,0,-9
832,Wit Kommando,0,-9
833,Hatikvah Leumi or National Hope,0,-9
834,Croatian Liberation Army,0,-9
835,October-80,0,-9
836,Puerto Rican Armed Resistance,0,-9
837,Alliance of Revolutionary Cuban Organizations,0,-9
838,Extortionists,0,-9
839,Afghan Rebels,0,-9
840,Guadeloupe Liberation Army,0,-9
841,Italians Attacking Policies of the Regional  SVP,0,-9
842,Prisoner's Action Force,0,-9
843,Territorial Patrols of Anti-Fascist Vigilance,0,-9
844,Unified Kurdish Socialist Party,0,-9
845,Somali Salvation Front (SSF),0,-9
846,Guadeloupe Separatists,0,-9
847,Scottish Socialist Republican League,0,-9
848,Ninth of June Organization,0,-9
849,MILPAS Contras,0,-9
850,Political Activists,0,-9
851,Cinchoneros Popular Liberation Movement,0,-9
852,Armenian Guerrillas,0,-9
853,Anti-Immigrant extremists,0,-9
854,Syrian Terror,0,-9
855,Arab Revolution/Liberation Vanguard Organization,0,-9
856,Uganda Freedom Movement (UFM),0,-9
857,Vincente Mecha Revolutionary Christians,0,-9
858,Mexican Students,0,-9
859,Autonomous Resistance,0,-9
860,Three Stars Autonomous Commando,0,-9
861,Revolutionary Communist Youth Brigade (RCYB),0,1
862,Budget for the Popular Prep or Death,0,-9
863,GP II,0,-9
864,Martyrs of La Talanguera,0,-9
865,German Speaking Separatists,0,-9
866,The Armed Secret Organization,0,-9
867,Armenian Secret Army for the Liberation of Armenia,0,1
868,Left wing activists,0,-9
869,Martyr Ali Nasir group,0,-9
870,Popular Militia (Chile),0,-9
871,Syrians,0,-9
872,P.R.E.,0,-9
873,Al-Zulfikar,0,-9
874,Unknown,0,1
875,The United Southern Front,0,-9
876,Dissidents linked to Zanga,0,-9
877,Armed Forces of Popular Resistance (FARP),0,1
878,Carlos Echeverria commando group,0,-9
879,French Basque Nationalists,0,-9
880,Komando Jihad (Indonesian),0,-9
881,Anti-AF,0,-9
882,Anti-Government extremists,0,-9
883,Popular Resistance Army (PRA),0,-9
884,Insurgents,0,-9
885,Imperial Iranian Patriotic Organization,0,-9
886,31 January People's Front (FP-31),0,-9
887,Commando Delta,0,-9
888,Uganda National Liberation Front (UNLF),0,-9
889,Extreme Right-wing Socialist Phalange,0,-9
890,Pessach Group,0,-9
891,Movement of the Third Reich,0,-9
892,Grey Wolves,0,-9
893,Patriotic Union of Kurdistan (PUK),0,-9
894,International Proletarian Groups,0,-9
895,Terra Lliure,0,-9
896,Right-wing Terrorists,0,-9
897,Turks,0,-9
898,People's Brigade For A Healthy Genetic Future,0,1
899,Awami League,0,0
900,South African Liberation Support Cadre (SALSC),0,-9
901,Revolutionary Anti-Capitalist Initiative,0,-9
902,Kurds,0,-9
903,Student Front of the People,0,-9
904,Revolutionary Communist Armed Nuclei,0,-9
905,Rebels,0,-9
906,Seaborne Moslem Raiders,0,-9
907,19th of July Christian Resistance Brigade,0,-9
908,Kuna Indians,0,-9
909,Libyan,0,-9
910,Jewish Defenders,0,1
911,Basque Country Autonomous Self-Defense Group,0,-9
912,People's Liberation Movement,0,-9
913,Guerrilla Commando of the people,0,-9
914,Albanian extremists,0,-9
915,Kamal Udwan Unit of Palestinians,0,-9
916,Central African National Liberation Movement,0,-9
917,Workers Brigade for Communism,0,-9
918,Qaddafi loyalists,0,0
919,Kurdish guerrillas,0,-9
920,Anti-Communist Viets Organization,0,1
921,Democratic Party,0,-9
922,"Aghwar ""Fire War"" Group",0,-9
923,Basque Separatists,0,-9
924,Arab Steadfastness Front,0,-9
925,Blue Archer Group,0,-9
926,Independent Albanian Movement,0,-9
927,Azadejan (Liberation),0,-9
928,Dissident,0,-9
929,National Salvation Forces Organization,0,-9
930,Black Brigade (United States),0,1
931,Grupo Estrella,0,1
932,Thunder of Zion,0,-9
933,Gang,0,-9
934,Iranian Revolution Organization,0,-9
935,Communist Nuclear,0,-9
936,Orly Organization,0,-9
937,Marxists,0,-9
938,Omega-7,0,1
939,Croatians,0,-9
940,Sikh Extremists,0,-9
941,Egyptian Islamic Jihad (Al-Jihad),0,-9
942,Dark Harvest,0,-9
943,Nicaraguan Counter Revolutionaries (group unk),0,-9
944,Nicaraguans protesting their government,0,-9
945,Communist Group of Proletarian Internationalism,0,-9
946,Militant Welsh,0,-9
947,Welsh nationalists,0,-9
948,Nicaraguan Democratic Anti-Communist Movement,0,-9
949,Croatian Revolutionary Cell-Bruno Busic Dept,0,-9
950,Lebanese Armed Revolutionary Faction (LARF),0,-9
951,Survivors of Golfech,0,-9
952,Extreme Left,0,-9
953,Bande des Rats (the rat pack) Ukranian Group,0,-9
954,Mercenaries,0,-9
955,Contras,0,-9
956,Revolutionary Armed Forces of Nicaragua (FARN),0,-9
957,Iraqi Liberation Army,0,-9
958,Roque Dalton Commando,0,-9
959,Front Line Armed Nuclei (FLAN),0,-9
960,Pacifist and Ecologist Committee,0,-9
961,Juan Rayo Guerilla Group,0,-9
962,MNR of the Left,0,-9
963,Karen Insurgents,0,-9
964,Antonia Martinez Student Commandos (AMSC),0,1
965,Death to Kidnappers (MAS),0,-9
966,The Eradication of Evil,0,-9
967,Iconoclastic Nihilists,0,-9
968,4 August National Organization,0,-9
969,Congolese Armed Patriotic Group,0,-9
970,Muslim Commando (Iraqi revolutionary brothers),0,-9
971,Marxists,1,-9
972,Village League,0,-9
973,Rabbi Rahane Group,0,-9
974,Kurdish Oppositionists,0,-9
975,Arab Socialist Union Members,0,-9
976,Al-Aqsa-Group,0,-9
977,Peykar,0,-9
978,Lebanese Arab Army,0,-9
979,Provisional Coordinating Committee for the Defense of Labor,0,-9
980,Robin Garcia Student Front,0,-9
981,World Punishment Organization,0,-9
982,"Anti Somoza Gp, name unk",0,-9
983,Free Nasserite Revolutionaries,0,-9
984,Grupo Estrella,0,0
985,Army of God,0,0
986,Tamils,0,-9
987,Revolutionary Labor Commandos,0,-9
988,Mozambican Rebels,0,-9
989,Communist Front for Counterpower,0,-9
990,Armenian Red Army,0,-9
991,Supporters of Joshua Nkomo,0,-9
992,Independent Nasserite Movement,0,-9
993,Vietnamese Organization to Exterminate Communists and Restore the Nation,0,1
994,Movement of Islamic Action of Iraq,0,-9
995,Army of God,0,1
996,Polish Revolutionary Home Army,0,-9
997,League of Communists,0,-9
998,Black Lebanon,0,-9
999,Iraqi Democratic Front,0,-9
1000,Akali Dal Party,0,-9
1001,Christian Group for the Respect for Life,0,-9
1002,Hungarian exile,0,-9
1003,Autonomy (Greece),0,-9
1004,Khomeini loyalists,0,-9
1005,Armed Commandos of Student Self Defense,0,-9
1006,Animal Rights Militia,0,-9
1007,Anti-Nuclear extremists,1,-9
1008,Druzes,0,-9
1009,Sunni Muslim extremists,0,-9
1010,United Jewish Underground,0,1
1011,Militia Members,0,-9
1012,Autonomy Front,0,-9
1013,Hector Rio De Brigade,0,-9
1014,Jewish Terror,0,-9
1015,Corsican Revolutionary Brigade,0,-9
1016,Lebanese National Resistance Front,0,-9
1017,Civic Guard,0,-9
1018,Armed Struggle Organization,0,-9
1019,May 19 Communist Order,0,-9
1020,Grupo Armado de Liberacion Argentina (GALA),0,-9
1021,Martyrs of Saad Sayel,0,-9
1022,Posse Comitatus,0,-9
1023,Mon Insurgents,0,-9
1024,Iranian extremists,1,-9
1025,Scottish Nationalists,0,-9
1026,Hezbollah,0,-9
1027,People's Revolutionary Organization- Colombia (ORP),0,-9
1028,All India Sikh Students Federation (AISSF),0,-9
1029,2 April Group,0,-9
1030,Nicaraguan Democratic Force (FDN),0,-9
1031,Misurasata Indian Organization,0,-9
1032,Polish,0,-9
1033,Revolutionary Solidarity,0,-9
1034,Ruminahui Front,0,-9
1035,Somali Salvation Democratic Front (SSDF),0,-9
1036,Macheteros,0,0
1037,Democratic Revolutionary Alliance (ARDE),0,-9
1038,Red Brigades Fighting Communist Party (BR-PCC),0,-9
1039,Jordanian Revolutionary and Military Committee (MOUAB),0,-9
1040,United Freedom Front (UFF),0,1
1041,Group for Martyred Isam as-Sartawi,0,-9
1042,Caribbean Revolutionary Alliance (ARC),0,-9
1043,Liberation Front of Southern Sudan,0,-9
1044,Basque guerrillas,0,-9
1045,Northern Epirus Liberation Front (MAVI),0,-9
1046,Opposition Militants,0,-9
1047,Scottish National Liberation Army,0,-9
1048,"Senki (""Battle Flag"")",0,-9
1049,Revolutionary Front for National Liberation,0,-9
1050,Anti-Nuclear extremists,0,-9
1051,Nicaraguan  Revolutionary Armed Force,0,-9
1052,Jamaat-al-Fuqra,0,0
1053,Artigas-Giachino Command,0,-9
1054,Lebanese Resistance Group,0,-9
1055,"Covenant, Sword and the Arm of the Lord (CSA)",0,0
1056,Alfaro Vive,0,-9
1057,Anarchists,0,-9
1058,Angry Brigade,0,-9
1059,Movement for Rebuilding Fatah,0,-9
1060,Argentina Libre (Free Argentina),0,-9
1061,Iraqi Moslems,0,-9
1062,Western Somalia Liberation Front,0,-9
1063,United Popular Action Movement,0,-9
1064,Morazanist Front for the Liberation of Honduras (FMLH),0,-9
1065,Amazonas Liberation Front,0,-9
1066,Coordination of Anti-atomic Power Plant Saboteurs,0,-9
1067,Lebanese and Palestinian Resistance Fighters,0,-9
1068,North Korean involvement commandos,0,-9
1069,Syrian Battle Front,0,-9
1070,Comite de Liberation et de Detournements d'Ordinateurs (Committee for the liberation and hijacking of computers),0,-9
1071,The Order (Silent Brotherhood),0,0
1072,Bolivian Luminous Path,0,-9
1073,Black Liberation Force,0,-9
1074,The Aref Boluki Dynamite group,0,-9
1075,November 10 (Bolivia),0,-9
1076,Yamaguchi-Gumi Gang,0,-9
1077,Catholic Reaction Force,0,-9
1078,Sandinist People's Army (EPS),0,-9
1079,Anti-Terrorist Liberation Group (GAL),0,-9
1080,Plowshares,0,-9
1081,National Front for the Liberation of Belgium,0,-9
1082,Revolutionary Armed Forces (FAR),0,-9
1083,Guatemalan National Revolutionary Unity (URNG),0,-9
1084,Terror Against Terror,0,-9
1085,Islamic Cause Organization,0,-9
1086,Black Hand,0,-9
1087,Counterrevolutionary Solidarity (SC),0,-9
1088,Muslim Militants,0,-9
1089,Israeli Terrorist Group,0,-9
1090,Ana Maria Martinly August 22 Brigade,0,-9
1091,Al-Borkan Liberation Organization,0,-9
1092,Martyrs of Baalbek,0,-9
1093,Tripura National Volunteers (TNV),0,-9
1094,Patriotic Command San Jose,0,-9
1095,Jammu and Kashmir Liberation Front,0,-9
1096,Yellow Organization of Air Force Officers,0,-9
1097,Defenders of the Fatherland,0,-9
1098,Sudanese mostly Christian rebels,0,-9
1099,Christian extremists,0,-9
1100,National Resistance Movement (NRM),0,-9
1101,Jewish Direct Action,0,-9
1102,Force 17,0,-9
1103,National Anti Communist Commando,0,-9
1104,Manuel Rodriguez Patriotic Front (FPMR),0,-9
1105,Idriss Miskine Group,0,-9
1106,Congolese National Movement- Lumumba (MNCL),0,-9
1107,Revolutionary Organization of Socialist Muslims,0,-9
1108,Tripura Nationalists,0,-9
1109,Dishmish Regiment,0,-9
1110,Internal Front,0,-9
1111,MLA,0,-9
1112,Katsuhisa Omori,0,-9
1113,Individuals claimed to be policemen,0,-9
1114,Nationalist Patriotic Alliance (APN),0,-9
1115,"Sympathizers of ""Iranian People's Zeda'i""",0,-9
1116,Anti-Communist extremists,0,-9
1117,Anti-Armenian Organization,0,-9
1118,International Communist Group,0,-9
1119,National Front for the Salvation of Libya,0,-9
1120,Anti-Semitic extremists,0,-9
1121,Islamic Action Organization,0,-9
1122,Ricardo Franco Front (Dissident FARC),0,-9
1123,Scheutzen group,0,-9
1124,Palestinian-nationalist Lebanese joint movement,0,-9
1125,Al-Sa'iqa,0,-9
1126,Alpha-66 (Cuban counterrevolutionary),0,-9
1127,Arab Revenge Organization,0,-9
1128,Tupac Amaru Revolutionary Movement (MRTA),0,-9
1129,Chilean Anti-Communist Alliance (ACHA),0,-9
1130,Fedayeen of the Imperial Iranian Monarchy,0,-9
1131,Free Fatherland,0,-9
1132,Salvadoran Guerrillas,0,-9
1133,Alfa 83,0,-9
1134,Al-Sadr Brigades,0,-9
1135,Gutierrez Gomez Resistance Group,0,-9
1136,Rajneeshees,0,-9
1137,Sons of the South,0,-9
1138,Sharp Sword Organization,0,-9
1139,Costa Rican Peoples' Army (EPC),0,-9
1140,Communists Fighting Imperialism and Armaments,0,-9
1141,Anarchio Scene,0,-9
1142,Narco-Terrorists,0,-9
1143,Kurdistan Workers' Party (PKK),0,-9
1144,M-5,0,-9
1145,Red Patriots Group,0,-9
1146,Basque Refugee Support Group,0,-9
1147,Rajneeshees,0,1
1148,Anti-Socials,0,-9
1149,Anti-Chon radical elements,0,-9
1150,Iranian Monarchists,0,-9
1151,Koetoh Reh,0,-9
1152,Militant Argentine Patriots,0,-9
1153,Revolutionary Armed Forces for the Liberation of Colombia (FALCO),0,-9
1154,Militants,0,-9
1155,Martyrs Halim Group,0,-9
1156,Organization of Mauritanian Nationalists,0,-9
1157,National Movement of Iranian Resistance,0,-9
1158,Communist Combattant Cells (CCC) (Belgium),0,-9
1159,Separatist Clandestine Organization,0,-9
1160,Gruppe Haw Weg Den Scheiss,0,-9
1161,Yemenis,0,-9
1162,September 17 Organization,0,-9
1163,Independence Advocates,0,-9
1164,Kanak Separatists,0,-9
1165,Kanakas,0,-9
1166,Kanak Socialist National Liberation Front,0,-9
1167,Muslim Separatists,0,-9
1168,November 21 Organization,0,-9
1169,La Paz peasants federation,0,-9
1170,Liberation Tigers of Tamil Eelam (LTTE),0,0
1171,Tamil Eelam Liberation Organization (TELO),0,-9
1172,Black September II,0,-9
1173,National Socialist Council of Nagaland,0,-9
1174,Organization of Volunteers for the Puerto Rican Revolution,0,1
1175,Organization of Volunteers for the Puerto Rican Revolution,0,0
1176,Yazbik Revolutionary Organization,0,-9
1177,Animal Liberation Front (ALF),0,-9
1178,National Committee Against Independence (CNCI),0,-9
1179,Relatives of terrorist,0,-9
1180,National Republican Alliance Party,0,-9
1181,Palestinian/Lebanese nationalists,0,-9
1182,National Front (Greece),0,-9
1183,Northern Terror Front,0,-9
1184,Black Brigade,0,-9
1185,Worker's Brigade,0,-9
1186,FACDM,0,-9
1187,Angels,0,-9
1188,Carribbean Revolutionary Independence Army,0,-9
1189,Emilio Recabarren Commando,0,-9
1190,Miners,0,-9
1191,New caledonian independence supporters,0,-9
1192,Armenian Revolutionary Army,0,-9
1193,Los Barriales,0,-9
1194,Vengence Party,0,-9
1195,Ahmad Alawi al Muqbili,0,-9
1196,Valais Group Against Hydro-Rhone,0,-9
1197,Pan-Turkish Organization,0,-9
1198,Arab Unionist Nationalist Organization,0,-9
1199,Quintin Lame,0,-9
1200,Action Struggle Against the World,0,-9
1201,Syrian Social Nationalist Party,0,1
1202,Proletarian Revolutionary Action Front (FRAP),0,-9
1203,Black extremists,0,-9
1204,Fighting Ecologist Movement,0,-9
1205,Uganda People's Army,0,-9
1206,People's Liberation Front of Niger,0,-9
1207,Martyrs of Tell Al-Zaltar,0,-9
1208,Islamic Mujahidin,0,-9
1209,Homeland and Freedom Group,0,-9
1210,Khalid ibn Walid,0,-9
1211,Miskito Indian Organization,0,-9
1212,United Liberation Torchbearers Forces,0,-9
1213,Peace Conquerors,0,-9
1214,Anti-Muslim extremists,1,0
1215,United Democratic Front (UDF),0,-9
1216,Angolan Defense Force,0,-9
1217,Poor People's Party,0,-9
1218,The Ordinary Men,0,-9
1219,Right-Wing Gunmen,0,-9
1220,Javier Heraud Revolutionary Commando,0,-9
1221,People's Revolutionary Command (CRP),0,-9
1222,Revolutionary Autonomous Group,0,-9
1223,National Revolution,0,-9
1224,Broad Front,0,-9
1225,Islamic Unification Movement,0,-9
1226,Revolutionary Christians of the Cedars,0,-9
1227,Egypt's Revolution,0,-9
1228,Jarnail Khalsa,0,-9
1229,Arab Socialist Baath Party,0,-9
1230,7 April Libyan Organization,0,-9
1231,Wild Geese of the Cities,0,-9
1232,Saffron Tigers,0,-9
1233,Revolutionary Militant Left organization,0,-9
1234,Crazy Brabant Killers,0,-9
1235,Proletarian Initiative and Offensive for W. Europe,0,-9
1236,Anti-Technology extremists,1,0
1237,Red Revolutionary Front,0,-9
1238,Christian Palestinian group,0,-9
1239,Hezbollah,0,0
1240,Anti-Apartheid guerrillas,0,-9
1241,Simon Bolivar Guerrilla Coordinating Board (CGSB),0,-9
1242,Revolutionary Eelam Organization (EROS),0,-9
1243,Kisar Liberation Movement,0,-9
1244,Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA),0,-9
1245,Moslem opponents of Gemayel,0,-9
1246,Basque Fatherland and Freedom (ETA),0,0
1247,Marxist Peoples Fedayeen of Iran,0,-9
1248,America Battalion,0,-9
1249,Red Brigades Fighting Communist Union (BR-UCC),0,-9
1250,Black Flag (Bandera Negra),0,-9
1251,Union of Galilee Christians,0,-9
1252,"Up the IRS, Inc",0,0
1253,Palestinian Forces,0,-9
1254,New Ugandan Army,0,-9
1255,The Order II (Bruder Schweigen Strike Force II),0,0
1256,Eelam People's Revolutionary Liberation Front (EPRLF),0,-9
1257,Vietnamese Refugees,0,0
1258,People's Command,0,-9
1259,National Revolutionary Command (Umar al-Mukhtar),0,-9
1260,Islamic Liberation Organization,0,-9
1261,Arab Revolutionary Cells,0,-9
1262,Anti-American Arab Liberation Front,0,-9
1263,Tribal Separatists,0,-9
1264,Kisan Indian Organization,0,-9
1265,Patria y Libertad (Fatherland and Liberty),0,-9
1266,Armed Communist Front,0,-9
1267,Arab Commando Cells,0,-9
1268,Hezbollah,0,1
1269,Commando Internacionalista Simon Bolivar,0,-9
1270,Arab Revolutionary Front,0,-9
1271,Liberation Tigers of Tamil Eelam (LTTE),0,1
1272,Anti-Imperialist International Brigades,0,-9
1273,Bangladesh Sarbahara Party,0,-9
1274,A Resistance Group,0,-9
1275,Montoneros Patria Libre,0,-9
1276,Sudan People's Liberation Army (SPLA),0,-9
1277,Shanti Bahini - Peace Force,0,-9
1278,Salah al-Din Squad,0,-9
1279,Al-Marabitun Revolutionary Committee,0,-9
1280,Commandos of France,0,-9
1281,M-19 (Movement of April 19),0,1
1282,United Arab Revolution,0,-9
1283,Feliciano Argueta Front,0,-9
1284,Japan Socialist Youth League of the Revolutionary Workers' Association,0,-9
1285,Black War,0,-9
1286,Palestinian Revolution Forces,0,-9
1287,Fatah Uprising,0,-9
1288,Major Muhammad Zuhnyn Group,0,-9
1289,Anti-Government Group,0,0
1290,United Nicaraguan Opposition,0,-9
1291,Brunswijk Jungle Commando,0,-9
1292,United Nasirite Organizaiton,0,-9
1293,Revolutionary Liberation Cells,0,-9
1294,Schiedam Youth Front,0,-9
1295,The Illegal Fisherman of the Night,0,-9
1296,Drug-Related Terrorists,0,-9
1297,SYS,0,-9
1298,S. O. S. France,0,-9
1299,Into the Blue Commando of the Revolutionary Cells,0,-9
1300,Commander Gonzalo Southern Group,0,-9
1301,Armed Commandos for Liberation,0,-9
1302,Sinhalese Extremists,0,-9
1303,Moro Islamic Liberation Front (MILF),0,-9
1304,September 11 Commandos,0,-9
1305,Supporters of Right and Freedom,0,-9
1306,The Order II (Bruder Schweigen Strike Force II),0,-9
1307,Down with Lubbers,0,-9
1308,El Movimiento Revolucionario Independinista,0,1
1309,Aryan Nation,0,-9
1310,Karamyit Singh,0,-9
1311,Maoist Communist Center (MCC),0,-9
1312,Supreme Islamic Council,0,-9
1313,Brazilian Democratic Mobilization Party (PMBD),0,-9
1314,Groups Seeking Independence,0,-9
1315,Gang separatists terrorists,0,-9
1316,Peruvian Rebels,0,-9
1317,Liberation Commando Rudolf Hess,0,-9
1318,Alexander Villalon (YADO),0,-9
1319,Angola Rebels,0,-9
1320,Youths of Ali Movement,0,-9
1321,Sea Shepherd Conservation Society,0,-9
1322,The Call of Jesus Christ,0,-9
1323,Suicide Squad,0,-9
1324,Black Panther Group (Palestinian),0,-9
1325,Poverty Brigade,0,-9
1326,Greek Bulgarian Armenian Front,0,-9
1327,Khalistan Liberation Force,0,-9
1328,Pro-Libyan,0,-9
1329,Arab Struggle,0,-9
1330,Lebanese Liberation Front,0,-9
1331,Student Radicals,0,-9
1332,Irish People's Liberation Organization (IPLO),0,-9
1333,Mustafa Aktas Fighting Unit,0,-9
1334,Iranian dissident group,0,-9
1335,Lebanese Terrorist Group,0,-9
1336,Beirut Martyrs Forces Organization,0,-9
1337,Condor Plan Criminals,0,-9
1338,Khalistan Commando Force,0,-9
1339,Animal Rights extremists,0,-9
1340,Somali National Movement,0,-9
1341,Islamic Holy Star,0,-9
1342,Pro-Kabul Provocateurs,0,-9
1343,Free Galician People's Guerrilla Army,0,-9
1344,Filipino Communists,0,-9
1345,Scooter Borne terrorists,0,-9
1346,Islamist extremists,0,-9
1347,Census Opponents,0,-9
1348,Antonio,0,-9
1349,Inkatha Freedom Party (IFP),0,-9
1350,Extremist Nat'list Group,0,-9
1351,Active Espirit de Corps of the Argentina Army,0,-9
1352,Liberation Hawks,0,-9
1353,Nicaraguan Resistance,0,-9
1354,Brother Julian,0,-9
1355,Animal Liberation Front (ALF),0,1
1356,Aryan Nation,0,1
1357,Jihad Brigades,0,-9
1358,Japanese Independence Patriotic Party,0,-9
1359,Alejo Calatayu,0,-9
1360,South African guerrillas,0,-9
1361,Abu Musa Group,0,-9
1362,Guerrilla Forces for Liberation,0,-9
1363,Guerrilla Forces for Liberation,0,1
1364,Afghan Mujahideen,0,-9
1365,Lebanese Secret Army,0,-9
1366,Comuneros,0,-9
1367,Red Army for the Liberation of Catalonia,0,-9
1368,Gurkha National Liberation Front (GNLF),0,-9
1369,Militant Cells,0,-9
1370,Kurdish Separatists,0,-9
1371,Muslim Fundamentalists,0,-9
1372,Guardians of the Islamic Revolution,0,-9
1373,Maximiliano Gomez Revolutionary Brigade,0,-9
1374,Jacques de Molay Group,0,-9
1375,Freedom Party,0,-9
1376,People's Liberation Front (JVP),0,-9
1377,Arab Democratic Party,0,-9
1378,Turkish Marxist Workers Party,0,-9
1379,Kurdistan National Union,0,-9
1380,Latin American Anti-Fascist Command,0,-9
1381,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),0,1
1382,Syrian Mujahideen,0,-9
1383,Insurgency Commune,0,-9
1384,Tanyus Shanin Armed Unit,0,-9
1385,Autonomen,0,-9
1386,Liberation Battalion,0,-9
1387,Nuclear Liberation Front,0,-9
1388,Ecuadorian Communist Youth,0,-9
1389,Anti-Authority Group (Greece),0,-9
1390,Uganda Federal Army,0,-9
1391,Pedro Albizu Campos Revolutionary Forces,0,1
1392,Death to Drug Traffickers,0,-9
1393,Mormon Extremist,0,0
1394,The Extraditables,0,-9
1395,Revolutionary Armed Organization,0,-9
1396,9 February,0,-9
1397,Kachin Independence Army (KIA),0,-9
1398,Kach,0,-9
1399,Sudanese People's Liberation Forces,0,-9
1400,Holy Spirit Movement,0,-9
1401,Meibion Glyndwr,0,-9
1402,OAS-MRP,0,-9
1403,National Socialist Civic Workers Movement,0,-9
1404,Sinhalese Insurgents,0,-9
1405,Hotaru (Firefly),0,-9
1406,Organization of Arab Fedayeen Cells,0,-9
1407,Kurdish Independence Group (name unk),0,-9
1408,Jorge Eliecer Gaitan Nationalist Movement,0,-9
1409,Mozambique Liberation Front (FRELIMO),0,-9
1410,Iranian Militants,0,-9
1411,22 May 1948,0,-9
1412,Internationalist Cells,0,-9
1413,Anti-Communist Vigilante Patrol,0,-9
1414,Sudtiroler Volkspartei-south tyrol people's party,0,-9
1415,Soldiers of Truth,0,-9
1416,Organization Alliance of Cuban Intransigence,0,1
1417,Burma Communist Party,0,-9
1418,Black Hand (Colombia),0,-9
1419,Rodrigo Franco Command,0,-9
1420,United Liberation Front of Assam (ULFA),0,-9
1421,Vigilante Group,0,-9
